No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"1","TCEHY","Tencent Holdings Limited","713.29B","78.60","-1.97%","102.52B"
"2","TCTZF","Tencent Holdings Limited","713.29B","78.45","-4.97%","102.52B"
"3","SSNLF","Samsung Electronics Co., Ltd.","661.96B","65.21","54.05%","224.63B"
"4","ASMLF","ASML Holding N.V.","522.87B","1,351.80","1.96%","37.67B"
"5","RHHBF","Roche Holding AG","371.17B","424.00","0.12%","79.83B"
"6","RHHBY","Roche Holding AG","371.17B","54.25","0.24%","79.83B"
"7","RHHVF","Roche Holding AG","371.17B","441.45","4.45%","79.83B"
"8","BABAF","Alibaba Group Holding Limited","369.78B","21.07","-1.45%","142.16B"
"9","IDCBF","Industrial and Commercial Bank of China Limited","365.11B","0.848","8.76%","94.82B"
"10","IDCBY","Industrial and Commercial Bank of China Limited","365.11B","16.16","-0.31%","94.82B"
"11","ACGBF","Agricultural Bank of China Limited","352.24B","0.672","-1.78%","83.48B"
"12","ACGBY","Agricultural Bank of China Limited","352.24B","17.75","-1.00%","83.48B"
"13","LVMHF","LVMH Moët Hennessy - Louis Vuitton, Société Européenne","351.22B","701.80","-3.92%","97.26B"
"14","LVMUY","LVMH Moët Hennessy - Louis Vuitton, Société Européenne","351.22B","141.38","-2.14%","97.26B"
"15","TOYOF","Toyota Motor Corporation","302.67B","23.68","1.73%","333.71B"
"16","AZNCF","AstraZeneca PLC","291.69B","191.13","1.21%","58.13B"
"17","HBCYF","HSBC Holdings plc","282.74B","16.23","-1.46%","57.98B"
"18","NVSEF","Novartis AG","276.38B","140.22","-4.67%","56.37B"
"19","SAPGF","SAP SE","273.08B","233.29","-0.89%","42.82B"
"20","CICHF","China Construction Bank Corporation","268.57B","1.002","-0.79%","84.79B"
"21","CICHY","China Construction Bank Corporation","268.57B","19.98","-0.99%","84.79B"
"22","NONOF","Novo Nordisk A/S","268.23B","62.50","11.27%","49.58B"
"23","HESAF","Hermès International Société en commandite par actions","266.32B","2,534.22","-2.12%","18.44B"
"24","HESAY","Hermès International Société en commandite par actions","266.32B","254.91","-1.20%","18.44B"
"25","PCCYF","PetroChina Company Limited","249.99B","1.060","-3.64%","400.26B"
"26","NSRGF","Nestlé S.A.","241.20B","93.61","-1.73%","114.30B"
"27","NSRGY","Nestlé S.A.","241.20B","93.87","-0.97%","114.30B"
"28","LRLCF","L'Oréal S.A.","238.29B","444.60","-0.68%","51.48B"
"29","LRLCY","L'Oréal S.A.","238.29B","89.24","-0.38%","51.48B"
"30","SIEGY","Siemens Aktiengesellschaft","234.57B","151.33","0.59%","92.59B"
"31","SMAWF","Siemens Aktiengesellschaft","234.07B","302.65","0.65%","92.59B"
"32","BACHF","Bank of China Limited","233.14B","0.550","-1.79%","77.33B"
"33","BACHY","Bank of China Limited","233.14B","14.33","-1.15%","77.33B"
"34","CTATF","Contemporary Amperex Technology Co., Limited","230.94B","63.50","1.26%","54.23B"
"35","CYATY","Contemporary Amperex Technology Co., Limited","230.94B","15.46","-1.21%","54.23B"
"36","MBFJF","Mitsubishi UFJ Financial Group, Inc.","214.46B","19.10","1.92%","38.57B"
"37","RYDAF","Shell plc","210.11B","36.50","-","269.08B"
"38","IDEXF","Industria de Diseño Textil, S.A.","201.82B","64.70","-2.30%","45.42B"
"39","IDEXY","Industria de Diseño Textil, S.A.","201.82B","16.17","0.56%","45.42B"
"40","EADSF","Airbus SE","199.06B","250.00","1.42%","84.66B"
"41","EADSY","Airbus SE","199.06B","63.13","1.74%","84.66B"
"42","BCDRF","Banco Santander, S.A.","179.31B","12.32","0.46%","59.46B"
"43","CILJF","China Life Insurance Company Limited","172.48B","4.110","0.12%","52.21B"
"44","CBAUF","Commonwealth Bank of Australia","172.37B","108.72","8.91%","18.07B"
"45","CMWAY","Commonwealth Bank of Australia","172.37B","103.48","0.45%","18.07B"
"46","ALIZF","Allianz SE","167.87B","451.00","1.81%","123.22B"
"47","ALIZY","Allianz SE","167.87B","44.10","-0.11%","123.22B"
"48","PIAIF","Ping An Insurance (Group) Company of China, Ltd.","167.07B","8.66","-4.52%","139.97B"
"49","PNGAY","Ping An Insurance (Group) Company of China, Ltd.","167.03B","17.46","-2.57%","139.97B"
"50","BHPLF","BHP Group Limited","166.21B","33.00","5.10%","51.26B"
"51","SBGSF","Schneider Electric S.E.","153.39B","272.90","1.06%","46.17B"
"52","SBGSY","Schneider Electric S.E.","153.39B","54.57","1.09%","46.17B"
"53","SAFRF","Safran SA","153.29B","375.91","1.33%","34.50B"
"54","SAFRY","Safran SA","153.29B","93.28","1.07%","34.50B"
"55","DTEGF","Deutsche Telekom AG","149.10B","31.89","-1.59%","141.99B"
"56","DTEGY","Deutsche Telekom AG","149.10B","31.43","-2.51%","141.99B"
"57","HTHIF","Hitachi, Ltd.","148.75B","32.95","-4.71%","67.74B"
"58","HTHIY","Hitachi, Ltd.","148.75B","32.80","-2.06%","67.74B"
"59","SNEJF","Sony Group Corporation","145.47B","24.13","-0.42%","88.86B"
"60","ESLOF","EssilorLuxottica Société anonyme","144.96B","312.78","-4.13%","31.99B"
"61","ESLOY","EssilorLuxottica Société anonyme","144.96B","157.68","-3.26%","31.99B"
"62","SFTBF","SoftBank Group Corp.","144.59B","25.05","-1.84%","50.75B"
"63","SFTBY","SoftBank Group Corp.","144.59B","12.55","-1.10%","50.75B"
"64","RYCEF","Rolls-Royce Holdings plc","143.89B","17.08","0.30%","26.77B"
"65","RYCEY","Rolls-Royce Holdings plc","143.89B","17.49","1.39%","26.77B"
"66","RTNTF","Rio Tinto Group","143.32B","100.00","0.78%","53.73B"
"67","RTPPF","Rio Tinto Group","143.32B","85.33","-","53.73B"
"68","CIHHF","China Merchants Bank Co., Ltd.","142.60B","6.66","1.06%","41.25B"
"69","CIHKY","China Merchants Bank Co., Ltd.","142.60B","30.34","-1.69%","41.25B"
"70","IBDRY","Iberdrola, S.A.","141.96B","86.23","1.76%","53.37B"
"71","IBDSF","Iberdrola, S.A.","141.96B","21.55","1.48%","53.37B"
"72","ZIJMF","Zijin Mining Group Company Limited","140.52B","5.10","-1.16%","45.99B"
"73","ZIJMY","Zijin Mining Group Company Limited","140.52B","100.46","-3.06%","45.99B"
"74","ABBNY","ABB Ltd","139.61B","76.68","0.42%","34.51B"
"75","ABLZF","ABB Ltd","139.61B","77.01","2.08%","34.51B"
"76","BBVXF","Banco Bilbao Vizcaya Argentaria, S.A.","138.36B","24.20","-0.35%","37.12B"
"77","SMFNF","Sumitomo Mitsui Financial Group, Inc.","136.28B","36.71","-0.16%","23.14B"
"78","PROSF","Prosus N.V.","135.92B","61.54","-5.43%","6.83B"
"79","PROSY","Prosus N.V.","135.92B","12.36","-0.74%","6.83B"
"80","SMEGF","Siemens Energy AG","135.23B","155.62","4.60%","45.85B"
"81","SMNEY","Siemens Energy AG","135.23B","157.55","6.81%","45.85B"
"82","BUDFF","Anheuser-Busch InBev SA/NV","133.82B","68.34","-0.38%","58.61B"
"83","UNCFF","UniCredit S.p.A.","131.23B","84.14","0.80%","29.15B"
"84","UNCRY","UniCredit S.p.A.","131.23B","42.00","0.67%","29.15B"
"85","DBSDF","DBS Group Holdings Ltd","130.13B","47.96","5.31%","17.26B"
"86","DBSDY","DBS Group Holdings Ltd","130.13B","182.83","-0.10%","17.26B"
"87","BTAFF","British American Tobacco p.l.c.","125.72B","57.50","-0.45%","35.07B"
"88","NEMCL","Newmont Corporation","124.22B","85.00","-","21.50B"
"89","XIACF","Xiaomi Corporation","123.06B","4.760","-3.15%","63.12B"
"90","XIACY","Xiaomi Corporation","123.06B","23.59","-3.48%","63.12B"
"91","TOELF","Tokyo Electron Limited","122.26B","265.42","-3.97%","16.82B"
"92","TOELY","Tokyo Electron Limited","122.26B","133.52","-2.54%","16.82B"
"93","FRCOF","Fast Retailing Co., Ltd.","121.64B","403.00","-","22.62B"
"94","FRCOY","Fast Retailing Co., Ltd.","121.64B","39.44","-2.05%","22.62B"
"95","BYDDF","BYD Company Limited","121.44B","12.70","-1.63%","118.15B"
"96","BYDDY","BYD Company Limited","121.44B","12.70","-1.09%","118.15B"
"97","IITSF","Intesa Sanpaolo S.p.A.","119.78B","6.99","0.29%","29.71B"
"98","ISNPY","Intesa Sanpaolo S.p.A.","119.78B","41.49","-0.14%","29.71B"
"99","CHDRF","Christian Dior SE","118.45B","695.00","-1.61%","97.26B"
"100","CHDRY","Christian Dior SE","118.45B","170.72","-3.47%","97.26B"
"101","CFRHF","Compagnie Financière Richemont SA","118.20B","202.75","-4.07%","25.74B"
"102","CFRUY","Compagnie Financière Richemont SA","118.20B","20.09","-4.74%","25.74B"
"103","IVSBF","Investor AB (publ)","115.74B","37.70","0.85%","14.15B"
"104","IVSXF","Investor AB (publ)","115.74B","38.00","3.05%","14.15B"
"105","CSUAY","China Shenhua Energy Company Limited","114.69B","20.78","-1.98%","41.58B"
"106","CUAEF","China Shenhua Energy Company Limited","114.69B","5.30","3.92%","41.58B"
"107","SNYNF","Sanofi","113.27B","92.20","-1.16%","53.89B"
"108","AAGIY","AIA Group Limited","112.35B","42.62","-2.72%","25.49B"
"109","AAIGF","AIA Group Limited","112.35B","11.10","3.45%","25.49B"
"110","BNPQF","BNP Paribas SA","111.44B","100.34","4.11%","54.99B"
"111","BNPQY","BNP Paribas SA","111.44B","50.65","0.18%","54.99B"
"112","ENLAY","Enel SpA","109.91B","10.83","1.40%","91.26B"
"113","ESOCF","Enel SpA","109.91B","10.95","2.34%","91.26B"
"114","MZHOF","Mizuho Financial Group, Inc.","107.05B","44.31","1.63%","26.75B"
"115","AIQUF","Air Liquide S.A.","106.74B","187.32","0.59%","32.18B"
"116","AIQUY","Air Liquide S.A.","106.74B","36.90","-0.62%","32.18B"
"117","SBKFF","State Bank of India","106.04B","117.24","13.66%","40.21B"
"118","ADTTF","Advantest Corporation","104.93B","147.58","9.95%","6.60B"
"119","ATEYY","Advantest Corporation","104.93B","143.50","-0.69%","6.60B"
"120","ENNPF","Enbridge Inc.","103.84B","17.00","-","46.12B"
"121","HNHAF","Hon Hai Precision Industry Co., Ltd.","103.55B","5.70","-","250.20B"
"122","HNHPF","Hon Hai Precision Industry Co., Ltd.","103.55B","14.72","-0.91%","250.20B"
"123","ZFSVF","Zurich Insurance Group AG","102.33B","719.00","-0.50%","69.71B"
"124","ZURVY","Zurich Insurance Group AG","102.33B","36.09","0.17%","69.71B"
"125","RNMBF","Rheinmetall AG","101.22B","2,200.00","-0.04%","12.90B"
"126","RNMBY","Rheinmetall AG","101.22B","442.81","-0.18%","12.90B"
"127","MHVIY","Mitsubishi Heavy Industries, Ltd.","99.08B","29.38","-2.25%","32.72B"
"128","MHVYF","Mitsubishi Heavy Industries, Ltd.","99.08B","29.39","-3.04%","32.72B"
"129","GLAXF","GSK plc","97.55B","24.00","-4.38%","43.24B"
"130","ATLCY","Atlas Copco AB (publ)","96.71B","18.10","2.30%","18.21B"
"131","ATLFF","Atlas Copco AB (publ)","96.71B","16.02","2.04%","18.21B"
"132","ATLKY","Atlas Copco AB (publ)","96.71B","20.86","2.58%","18.21B"
"133","ATLPF","Atlas Copco AB (publ)","96.71B","20.59","-","18.21B"
"134","SNPMF","China Petroleum & Chemical Corporation","96.02B","0.600","-","396.32B"
"135","NFTN","NFiniTi Inc.","95.45B","6.00","-","-"
"136","MSBHF","Mitsubishi Corporation","95.09B","25.75","-0.77%","120.96B"
"137","MTSUY","Mitsubishi Corporation","95.09B","25.66","-0.97%","120.96B"
"138","KYCCF","Keyence Corporation","94.93B","389.00","-","7.36B"
"139","ITOCF","ITOCHU Corporation","94.06B","13.27","2.47%","99.21B"
"140","ITOCY","ITOCHU Corporation","94.06B","13.31","1.60%","99.21B"
"141","MITSF","Mitsui & Co., Ltd.","93.20B","33.00","3.38%","95.21B"
"142","MITSY","Mitsui & Co., Ltd.","93.20B","651.27","0.55%","95.21B"
"143","AXAHF","AXA SA","91.29B","46.23","1.38%","109.47B"
"144","AXAHY","AXA SA","91.29B","45.64","0.07%","109.47B"
"145","BPAQF","BP p.l.c.","90.84B","5.88","-0.84%","185.93B"
"146","BCLYF","Barclays PLC","89.92B","6.48","1.09%","34.97B"
"147","WEBNF","Westpac Banking Corporation","89.41B","25.20","-1.59%","14.52B"
"148","NETTF","NetEase, Inc.","87.57B","30.07","12.43%","15.71B"
"149","PSBKF","Postal Savings Bank of China Co., Ltd.","87.31B","0.696","7.09%","45.09B"
"150","PSTVY","Postal Savings Bank of China Co., Ltd.","87.31B","13.66","-","45.09B"
"151","NABZY","National Australia Bank Limited","87.24B","14.37","1.27%","13.25B"
"152","NAUBF","National Australia Bank Limited","87.24B","25.95","-8.23%","13.25B"
"153","CAIXY","CaixaBank, S.A.","87.23B","4.100","1.24%","17.66B"
"154","CIXPF","CaixaBank, S.A.","87.23B","12.38","-","17.66B"
"155","CHGCF","Chugai Pharmaceutical Co., Ltd.","85.93B","53.02","0.84%","8.20B"
"156","CHGCY","Chugai Pharmaceutical Co., Ltd.","85.93B","25.94","-3.28%","8.20B"
"157","GMBXF","Grupo México, S.A.B. de C.V.","85.40B","11.00","0.20%","16.87B"
"158","INGVF","ING Groep N.V.","84.23B","28.43","-5.57%","23.51B"
"159","BAESF","BAE Systems plc","83.19B","28.23","2.67%","37.55B"
"160","BAESY","BAE Systems plc","83.19B","113.41","2.76%","37.55B"
"161","MGCLY","Midea Group Co., Ltd.","83.16B","11.01","2.00%","63.38B"
"162","MGCOF","Midea Group Co., Ltd.","83.16B","11.53","-2.67%","63.38B"
"163","BCMXY","Bank of Communications Co., Ltd.","82.32B","21.15","-","29.85B"
"164","BKFCF","Bank of Communications Co., Ltd.","82.32B","0.790","-","29.85B"
"165","RCRRF","Recruit Holdings Co., Ltd.","81.54B","59.82","4.06%","24.00B"
"166","RCRUY","Recruit Holdings Co., Ltd.","81.54B","11.54","-0.35%","24.00B"
"167","NPPXF","NTT, Inc.","81.27B","0.980","-1.54%","93.84B"
"168","NTTYY","NTT, Inc.","81.27B","24.87","-0.76%","93.84B"
"169","LLDTF","Lloyds Banking Group plc","80.32B","1.400","-3.45%","24.11B"
"170","NGGTF","National Grid plc","79.90B","16.03","-1.85%","23.50B"
"171","MPNGF","Meituan","78.31B","12.70","3.25%","50.90B"
"172","MPNGY","Meituan","78.31B","25.36","-2.09%","50.90B"
"173","MURGF","Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München","78.29B","607.40","-3.34%","72.86B"
"174","MURGY","Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München","78.29B","12.21","1.16%","72.86B"
"175","NTDOF","Nintendo Co., Ltd.","77.50B","66.36","0.63%","11.77B"
"176","NTDOY","Nintendo Co., Ltd.","77.50B","16.62","1.47%","11.77B"
"177","VCISF","Vinci SA","75.72B","138.02","-3.48%","86.58B"
"178","VCISY","Vinci SA","75.72B","34.03","1.46%","86.58B"
"179","ANZGF","ANZ Group Holdings Limited","75.46B","25.17","-","14.38B"
"180","ANZGY","ANZ Group Holdings Limited","75.46B","25.13","0.36%","14.38B"
"181","RLXXF","RELX PLC","75.20B","41.82","-1.46%","13.06B"
"182","GLCNF","Glencore plc","74.98B","6.42","-2.30%","231.25B"
"183","GLNCY","Glencore plc","74.98B","12.84","-1.84%","231.25B"
"184","NNFSF","Nongfu Spring Co., Ltd.","73.32B","6.40","-1.24%","6.47B"
"185","CMCLF","CMOC Group Limited","72.11B","2.805","3.89%","28.62B"
"186","CMCLY","CMOC Group Limited","72.11B","135.72","7.07%","28.62B"
"187","TKOMF","Tokio Marine Holdings, Inc.","71.73B","39.82","4.10%","54.48B"
"188","TKOMY","Tokio Marine Holdings, Inc.","71.73B","38.13","0.66%","54.48B"
"189","OVCHY","Oversea-Chinese Banking Corporation Limited","71.20B","31.63","0.67%","10.64B"
"190","OVCHF","Oversea-Chinese Banking Corporation Limited","71.20B","16.30","-","10.64B"
"191","HKXCF","Hong Kong Exchanges and Clearing Limited","71.04B","57.10","-1.77%","3.60B"
"192","HKXCY","Hong Kong Exchanges and Clearing Limited","71.04B","55.73","-1.61%","3.60B"
"193","RBSPF","NatWest Group plc","69.79B","8.76","1.80%","20.89B"
"194","VLVLY","AB Volvo (publ)","68.81B","33.89","-0.53%","52.40B"
"195","VOLAF","AB Volvo (publ)","68.81B","34.39","-","52.40B"
"196","VOLVF","AB Volvo (publ)","68.81B","34.28","3.71%","52.40B"
"197","SHECF","Shin-Etsu Chemical Co., Ltd.","67.44B","35.88","0.76%","17.43B"
"198","SHECY","Shin-Etsu Chemical Co., Ltd.","67.44B","17.91","0.90%","17.43B"
"199","ENGIY","Engie SA","67.08B","27.63","-0.22%","87.32B"
"200","ENGQF","Engie SA","67.08B","28.19","0.08%","87.32B"
"201","NBNKF","Nordea Bank Abp","66.61B","18.99","-2.06%","13.67B"
"202","NRDBY","Nordea Bank Abp","66.61B","19.61","0.05%","13.67B"
"203","DLEGF","Delta Electronics (Thailand) Public Company Limited","66.18B","5.44","-","5.61B"
"204","MIELF","Mitsubishi Electric Corporation","66.04B","32.97","0.48%","37.91B"
"205","MIELY","Mitsubishi Electric Corporation","66.04B","63.94","-1.07%","37.91B"
"206","MKGAF","Merck KGaA","65.56B","151.40","-1.12%","24.96B"
"207","MKKGY","Merck KGaA","65.56B","30.17","0.47%","24.96B"
"208","SFBQF","SoftBank Corp.","65.35B","1.380","1.47%","45.90B"
"209","SOBKY","SoftBank Corp.","65.35B","13.60","0.07%","45.90B"
"210","MBGAF","Mercedes-Benz Group AG","65.22B","68.42","-0.61%","160.71B"
"211","MBGYY","Mercedes-Benz Group AG","65.22B","17.00","-0.88%","160.71B"
"212","JAPAF","Japan Tobacco Inc.","65.16B","34.27","-","23.36B"
"213","JAPAY","Japan Tobacco Inc.","65.16B","18.28","-0.15%","23.36B"
"214","DSDVF","DSV A/S","64.85B","272.08","-1.37%","34.43B"
"215","DSDVY","DSV A/S","64.85B","137.88","0.15%","34.43B"
"216","KDDIF","KDDI Corporation","63.79B","17.00","-","40.72B"
"217","KDDIY","KDDI Corporation","63.79B","16.65","-0.54%","40.72B"
"218","BAMXF","Bayerische Motoren Werke Aktiengesellschaft","63.37B","103.75","-","160.06B"
"219","BMWKY","Bayerische Motoren Werke Aktiengesellschaft","63.37B","34.36","-1.07%","160.06B"
"220","BYMOF","Bayerische Motoren Werke Aktiengesellschaft","63.37B","93.98","1.75%","160.06B"
"221","STOHF","Equinor ASA","63.32B","25.19","3.38%","107.07B"
"222","IFNNF","Infineon Technologies AG","63.31B","48.65","0.41%","17.20B"
"223","IFNNY","Infineon Technologies AG","63.31B","48.73","1.56%","17.20B"
"224","WFAFF","Wesfarmers Limited","63.12B","54.15","-","29.96B"
"225","WFAFY","Wesfarmers Limited","63.12B","27.79","0.42%","29.96B"
"226","LDNXF","London Stock Exchange Group plc","62.42B","123.75","1.56%","12.52B"
"227","LSEGY","London Stock Exchange Group plc","62.42B","31.33","1.20%","12.52B"
"228","THLEF","Thales S.A.","62.32B","299.93","2.00%","25.07B"
"229","THLLY","Thales S.A.","62.32B","60.71","2.12%","25.07B"
"230","DHLGY","Deutsche Post AG","62.20B","55.52","-0.11%","98.62B"
"231","DPSTF","Deutsche Post AG","62.20B","55.27","-","98.62B"
"232","CRARF","Crédit Agricole S.A.","61.59B","20.40","-1.16%","30.82B"
"233","CRARY","Crédit Agricole S.A.","61.59B","10.15","-0.20%","30.82B"
"234","ARZGF","Assicurazioni Generali S.p.A.","61.54B","39.97","2.36%","66.69B"
"235","ARZGY","Assicurazioni Generali S.p.A.","61.54B","20.21","0.25%","66.69B"
"236","AMXOF","América Móvil, S.A.B. de C.V.","61.52B","1.010","-1.44%","51.01B"
"237","SCGLF","Société Générale Société anonyme","61.51B","82.63","2.47%","30.21B"
"238","SCGLY","Société Générale Société anonyme","61.51B","16.39","-0.43%","30.21B"
"239","SEMHF","Siemens Healthineers AG","59.92B","55.40","0.73%","27.43B"
"240","SMMNY","Siemens Healthineers AG","59.92B","26.84","-0.78%","27.43B"
"241","PBCRF","PT Bank Central Asia Tbk","58.96B","0.457","-","6.62B"
"242","PBCRY","PT Bank Central Asia Tbk","58.96B","11.87","-0.50%","6.62B"
"243","VLKAF","Volkswagen AG","58.86B","116.60","-0.03%","382.55B"
"244","VWAGY","Volkswagen AG","58.86B","11.69","-1.85%","382.55B"
"245","CIIHF","CITIC Securities Company Limited","58.65B","3.500","5.11%","10.70B"
"246","CIIHY","CITIC Securities Company Limited","58.65B","37.45","-","10.70B"
"247","UCBJF","UCB SA","58.53B","317.94","5.10%","8.04B"
"248","UCBJY","UCB SA","58.53B","153.76","2.38%","8.04B"
"249","LTOUF","Larsen & Toubro Limited","58.45B","44.00","-","31.01B"
"250","EIPAF","Eni S.p.A.","58.30B","19.14","-","101.56B"
"251","CHBJF","China CITIC Bank Corporation Limited","58.07B","0.882","-","30.38B"
"252","CHCJY","China CITIC Bank Corporation Limited","58.07B","18.31","2.81%","30.38B"
"253","JPPTY","JAPAN POST BANK Co., Ltd.","57.57B","16.00","1.01%","11.40B"
"254","JPSTF","JAPAN POST BANK Co., Ltd.","57.57B","14.40","-","11.40B"
"255","WMMVF","Wal-Mart de México, S.A.B. de C.V.","57.55B","3.250","0.07%","54.65B"
"256","WMMVY","Wal-Mart de México, S.A.B. de C.V.","57.55B","32.96","-1.67%","54.65B"
"257","SGAPY","Singapore Telecommunications Limited","57.43B","34.61","-0.23%","10.90B"
"258","SNGNF","Singapore Telecommunications Limited","57.43B","3.600","4.35%","10.90B"
"259","SCBFF","Standard Chartered PLC","56.73B","25.25","1.38%","20.16B"
"260","SCBFY","Standard Chartered PLC","56.73B","50.89","2.39%","20.16B"
"261","CMXHF","CSL Limited","56.54B","121.49","4.60%","15.56B"
"262","CSLLY","CSL Limited","56.54B","58.99","0.76%","15.56B"
"263","DANOY","Danone S.A.","56.02B","17.48","-1.19%","32.13B"
"264","GPDNF","Danone S.A.","56.02B","89.00","-0.56%","32.13B"
"265","RBGLY","Reckitt Benckiser Group plc","55.00B","16.32","-0.43%","19.16B"
"266","RBGPF","Reckitt Benckiser Group plc","55.00B","84.04","3.30%","19.16B"
"267","PINXY","The People's Insurance Company (Group) of China Limited","54.93B","17.43","-3.17%","88.20B"
"268","BHKLY","BOC Hong Kong (Holdings) Limited","54.63B","102.90","-1.17%","8.87B"
"269","BNKHF","BOC Hong Kong (Holdings) Limited","54.63B","5.40","4.85%","8.87B"
"270","KBCSF","KBC Group NV","54.25B","135.35","-","13.59B"
"271","KBCSY","KBC Group NV","54.25B","68.38","0.50%","13.59B"
"272","HOCPF","HOYA Corporation","54.23B","153.73","-","6.03B"
"273","HOCPY","HOYA Corporation","54.23B","159.78","-1.26%","6.03B"
"274","MARUF","Marubeni Corporation","54.03B","34.67","6.73%","54.75B"
"275","MARUY","Marubeni Corporation","54.03B","327.43","1.56%","54.75B"
"276","LBLCF","Loblaw Companies Limited","52.83B","45.05","-0.18%","45.27B"
"277","LOBLY","Loblaw Companies Limited","52.83B","11.24","-","45.27B"
"278","ENAKF","E.ON SE","52.79B","19.81","-","97.38B"
"279","EONGY","E.ON SE","52.79B","20.15","1.16%","97.38B"
"280","HCMLF","Holcim AG","52.36B","95.15","-1.75%","32.98B"
"281","HCMLY","Holcim AG","52.36B","19.40","-0.82%","32.98B"
"282","CMPGF","Compass Group PLC","52.14B","30.35","-2.87%","46.07B"
"283","CMPGY","Compass Group PLC","52.14B","30.63","0.60%","46.07B"
"284","MCQEF","Macquarie Group Limited","51.76B","141.00","-","11.77B"
"285","MQBKY","Macquarie Group Limited","51.76B","142.01","2.45%","11.77B"
"286","BAIDF","Baidu, Inc.","51.40B","17.00","-7.91%","18.33B"
"287","NAPRF","Naspers Limited","51.18B","66.94","1.44%","7.86B"
"288","NPSNY","Naspers Limited","51.18B","13.30","-2.56%","7.86B"
"289","ADYEY","Adyen N.V.","50.88B","16.11","-0.80%","2.57B"
"290","ADYYF","Adyen N.V.","50.88B","1,635.00","-1.09%","2.57B"
"291","FJTSF","Fujitsu Limited","50.81B","28.94","-3.20%","23.11B"
"292","FJTSY","Fujitsu Limited","50.81B","28.67","-1.24%","23.11B"
"293","TKPHF","Takeda Pharmaceutical Company Limited","50.71B","31.59","2.46%","29.85B"
"294","KXHCF","Kioxia Holdings Corporation","50.46B","78.61","3.52%","10.73B"
"295","KXIAY","Kioxia Holdings Corporation","50.46B","93.59","8.00%","10.73B"
"296","NECPY","NEC Corporation","49.76B","17.63","-","23.69B"
"297","NIPNF","NEC Corporation","49.76B","38.00","0.72%","23.69B"
"298","DGEAF","Diageo plc","49.27B","22.33","0.32%","20.25B"
"299","ARGNF","argenx SE","49.24B","816.90","-","3.68B"
"300","ANCTF","Alimentation Couche-Tard Inc.","49.11B","52.53","-0.21%","72.39B"
"301","LZAGF","Lonza Group AG","48.93B","704.35","-0.16%","8.92B"
"302","LZAGY","Lonza Group AG","48.93B","69.64","-0.53%","8.92B"
"303","FNMA","Federal National Mortgage Association","48.84B","8.51","-12.27%","28.47B"
"304","CODGF","Compagnie de Saint-Gobain S.A.","48.00B","99.05","-2.41%","55.15B"
"305","CODYY","Compagnie de Saint-Gobain S.A.","48.00B","19.54","-0.46%","55.15B"
"306","HDLMY","Heidelberg Materials AG","47.71B","54.19","-0.37%","25.43B"
"307","HLBZF","Heidelberg Materials AG","47.71B","261.36","-2.02%","25.43B"
"308","SSUMF","Sumitomo Corporation","47.62B","38.20","-","49.40B"
"309","SSUMY","Sumitomo Corporation","47.62B","39.72","0.94%","49.40B"
"310","NTIOF","National Bank of Canada","47.43B","122.32","0.01%","9.09B"
"311","BAYRY","Bayer Aktiengesellschaft","47.31B","12.95","6.41%","53.81B"
"312","BAYZF","Bayer Aktiengesellschaft","47.31B","51.95","6.50%","53.81B"
"313","EBKDY","Erste Group Bank AG","47.26B","61.19","0.36%","12.86B"
"314","EBKOF","Erste Group Bank AG","47.26B","122.62","-2.39%","12.86B"
"315","UOVEF","United Overseas Bank Limited","47.08B","28.55","0.14%","9.16B"
"316","UOVEY","United Overseas Bank Limited","47.08B","56.50","0.12%","9.16B"
"317","GALDY","Galderma Group AG","47.06B","39.68","0.95%","4.69B"
"318","GDERF","Galderma Group AG","47.06B","192.01","-0.38%","4.69B"
"319","ANFGF","Antofagasta plc","46.97B","48.00","-3.13%","7.46B"
"320","FSUGY","Fortescue Ltd","46.88B","30.12","-1.21%","15.54B"
"321","FSUMF","Fortescue Ltd","46.88B","15.40","1.05%","15.54B"
"322","AAUKF","Anglo American plc","46.80B","43.33","-1.76%","26.66B"
"323","NGLOY","Anglo American plc","46.80B","21.98","-1.52%","26.66B"
"324","SSREF","Swiss Re AG","46.72B","160.63","0.70%","43.38B"
"325","SSREY","Swiss Re AG","46.72B","39.57","-0.50%","43.38B"
"326","EQBBF","EQT AB (publ)","46.59B","39.00","-1.39%","3.16B"
"327","PPCCF","PICC Property and Casualty Company Limited","46.03B","2.040","-6.42%","74.21B"
"328","PPCCY","PICC Property and Casualty Company Limited","46.03B","51.52","-1.97%","74.21B"
"329","UMGNF","Universal Music Group N.V.","45.91B","25.45","0.69%","14.31B"
"330","UNVGY","Universal Music Group N.V.","45.91B","12.48","-1.19%","14.31B"
"331","BASFY","BASF SE","45.71B","12.96","-2.85%","75.45B"
"332","BFFAF","BASF SE","45.71B","52.64","-0.24%","75.45B"
"333","FNCTF","Orange S.A.","45.55B","16.44","-0.51%","47.30B"
"334","ORANY","Orange S.A.","45.55B","17.15","0.86%","47.30B"
"335","ASAZF","ASSA ABLOY AB (publ)","45.10B","38.65","-","16.31B"
"336","ASAZY","ASSA ABLOY AB (publ)","45.10B","20.33","2.26%","16.31B"
"337","MAHMF","Mahindra & Mahindra Limited","45.01B","41.41","-","20.02B"
